context_feature,item_feature,field_pair,positive_support,negative_support,learned_weight,absolute_weight
ctx:material=nylon lining,item:material=nylon lining,material×material,93,744,0.02000928670167923,0.02000928670167923
ctx:feature=no closure closure,item:feature=imported,feature×feature,275,2416,0.02000928297638893,0.02000928297638893
ctx:color=color: red,item:feature=machine wash,color×feature,93,19336,-0.020009275525808334,0.020009275525808334
ctx:feature=100% textile and synthetic,item:feature=100% textile and synthetic,feature×feature,156,1248,0.020009241998195648,0.020009241998195648
ctx:category=men gloves,item:color=color: black,category×color,144,3008,-0.02000923827290535,0.02000923827290535
ctx:feature=100% synthetic and mesh,item:feature=100% synthetic and mesh,feature×feature,219,1752,0.02000923827290535,0.02000923827290535
ctx:category=sunglasses & eyewear accessories sunglasses,item:brand=gucci,category×brand,48,26560,0.0200092364102602,0.0200092364102602
ctx:category=shoes fashion sneakers,item:price=75_100,category×price,56,52544,0.020009232684969902,0.020009232684969902
ctx:category=sunglasses & eyewear accessories sunglasses,item:feature=composite,category×feature,48,26560,0.020009197294712067,0.020009197294712067
ctx:material=100% polyester,item:material=leather,material×material,23,26376,-0.020009178668260574,0.020009178668260574
ctx:style=department: womens,item:price=20_35,style×price,88,32528,0.020009174942970276,0.020009174942970276
ctx:category=shirts casual button-down shirts,item:brand=goodthreads,category×brand,104,15296,-0.020009171217679977,0.020009171217679977
"ctx:feature=heel measures approximately 1 inches""","item:feature=heel measures approximately 1 inches""",feature×feature,185,1480,0.02000916749238968,0.02000916749238968
ctx:category=card cases & money organizers wallets,item:popularity=1,category×popularity,312,18560,-0.020009156316518784,0.020009156316518784
ctx:material=100% fabric,item:material=fabric,material×material,223,1848,0.0200091153383255,0.0200091153383255
ctx:material=nylon,item:feature=made in usa,material×feature,65,51680,0.0200091153383255,0.0200091153383255
ctx:category=jewelry rings,item:popularity=3,category×popularity,304,14720,-0.02000909298658371,0.02000909298658371
ctx:style=department: women,item:style=department: women,style×style,37,296,0.02000907063484192,0.02000907063484192
ctx:color=color: red,item:rating=3.0,color×rating,181,19336,0.020009063184261322,0.020009063184261322
ctx:material=polyester,"item:material=polyester,spandex,rayon",material×material,45,227088,0.020009063184261322,0.020009063184261322
ctx:material=nylon,item:material=100% nylon,material×material,610,51680,0.020009052008390427,0.020009052008390427
ctx:feature=faux suede,item:feature=faux suede,feature×feature,34,272,0.020009048283100128,0.020009048283100128
ctx:feature=polyurethane sole,item:feature=polyurethane sole,feature×feature,335,2680,0.020009037107229233,0.020009037107229233
ctx:category=hiking & trekking hiking boots,item:popularity=7,category×popularity,88,6784,-0.020009033381938934,0.020009033381938934
ctx:category=sleep & lounge one-piece pajamas,item:feature=zipper closure,category×feature,88,1472,-0.020009014755487442,0.020009014755487442
ctx:category=shirts t-shirts,item:color=color: gray,category×color,184,68480,0.020009003579616547,0.020009003579616547
ctx:category=athletic tennis & racquet sports,item:feature=100% synthetic,category×feature,80,3968,-0.020008983090519905,0.020008983090519905
ctx:category=tees & blouses tanks & camis,item:color=color: green,category×color,88,19200,0.020008977502584457,0.020008977502584457
ctx:category=shoes fashion sneakers,item:price=100_150,category×price,96,52544,0.020008966326713562,0.020008966326713562
ctx:category=sunglasses & eyewear accessories sunglasses,item:popularity=7,category×popularity,96,26560,0.020008955150842667,0.020008955150842667
ctx:feature=pull on closure,item:brand=ripple junction,feature×brand,47,85192,0.02000894770026207,0.02000894770026207
ctx:feature=pull on closure,item:rating=3.0,feature×rating,673,85192,0.02000894770026207,0.02000894770026207
"ctx:material=90% nylon, 10% spandex","item:material=90% nylon, 10% spandex",material×material,59,472,0.020008912310004234,0.020008912310004234
ctx:feature=imported,item:feature=ethylene vinyl acetate sole,feature×feature,154,137456,0.02000889927148819,0.02000889927148819
"ctx:color=items that are handmade may vary in size, shape and color",item:feature=made in china,color×feature,75,1264,0.02000887133181095,0.02000887133181095
"ctx:feature=95% viscose, 5% other fibers","item:feature=95% viscose, 5% other fibers",feature×feature,52,416,0.020008862018585205,0.020008862018585205
ctx:feature=package dimensions: 12 x 8 x 4 inches; 2 pounds,item:feature=package dimensions: 12 x 8 x 4 inches; 2 pounds,feature×feature,110,880,0.020008862018585205,0.020008862018585205
ctx:category=sunglasses & eyewear accessories sunglasses,item:feature=acetate frame,category×feature,184,26560,0.020008858293294907,0.020008858293294907
ctx:color=color: black,item:material=silk,color×material,67,89864,0.02000885270535946,0.02000885270535946
ctx:category=socks & hosiery socks,item:price=missing,category×price,1112,12160,-0.02000882849097252,0.02000882849097252
ctx:category=athletic walking,item:feature=mesh,category×feature,64,17280,0.02000880055129528,0.02000880055129528
ctx:feature=drawstring closure,item:material=100% cotton,feature×material,92,15432,-0.02000880055129528,0.02000880055129528
ctx:material=fabric,item:material=fabric or textile,material×material,45,81896,0.020008796826004982,0.020008796826004982
ctx:category=watches wrist watches,item:popularity=9,category×popularity,96,54080,0.020008789375424385,0.020008789375424385
ctx:feature=machine wash,item:feature=machine wash,feature×feature,6401,51208,0.020008783787488937,0.020008783787488937
ctx:material=silk,item:price=0_10,material×price,95,9760,0.02000875025987625,0.02000875025987625
ctx:category=team sports basketball,item:rating=5.0,category×rating,208,5312,-0.020008744671940804,0.020008744671940804
ctx:feature=thermoplastic rubber sole,item:feature=thermoplastic rubber sole,feature×feature,31,248,0.020008694380521774,0.020008694380521774
ctx:feature=pull on closure,item:feature=hand wash only,feature×feature,1207,85192,-0.020008692517876625,0.020008692517876625
ctx:feature=machine wash,item:feature=imported,feature×feature,1452,51208,-0.020008666440844536,0.020008666440844536
ctx:material=polyester,item:brand=nike,material×brand,215,227088,0.02000865712761879,0.02000865712761879
ctx:category=outdoor & work work & safety,item:feature=rubber sole,category×feature,152,2560,-0.02000865526497364,0.02000865526497364
ctx:category=athletic running,item:rating=3.5,category×rating,144,10112,0.020008645951747894,0.020008645951747894
ctx:feature=stainless steel,item:feature=stainless steel,feature×feature,77,616,0.020008638501167297,0.020008638501167297
"ctx:feature=heel measures approximately 2.5""","item:feature=heel measures approximately 2.5""",feature×feature,56,448,0.020008634775877,0.020008634775877
ctx:category=shirts t-shirts,item:material=preshrunk cotton,category×material,88,68480,0.020008621737360954,0.020008621737360954
ctx:category=active active shirts & tees,item:feature=machine wash,category×feature,328,13504,-0.020008616149425507,0.020008616149425507
ctx:material=polyester,"item:material=90% polyester, 10% spandex",material×material,395,227088,0.020008616149425507,0.020008616149425507
ctx:category=sunglasses & eyewear accessories sunglasses,item:feature=plastic,category×feature,72,26560,0.020008612424135208,0.020008612424135208
ctx:category=sunglasses & eyewear accessories sunglasses,item:price=250_plus,category×price,40,26560,0.020008612424135208,0.020008612424135208
ctx:feature=100% authentic,item:feature=brand new,feature×feature,42,376,0.020008612424135208,0.020008612424135208
ctx:category=shirts t-shirts,item:popularity=9,category×popularity,152,68480,0.020008601248264313,0.020008601248264313
"ctx:material=cotton,spandex","item:material=cotton,spandex",material×material,75,600,0.020008601248264313,0.020008601248264313
ctx:material=fabric,item:feature=made in the usa or imported,material×feature,65,81896,0.020008590072393417,0.020008590072393417
ctx:category=shoes pumps,item:price=35_50,category×price,88,33024,0.02000858262181282,0.02000858262181282
ctx:category=handbags & wallets crossbody bags,item:material=leather,category×material,896,13440,-0.02000858075916767,0.02000858075916767
ctx:feature=gemstones may have been treated to improve their appearance or durability and may require special care,item:color=the natural properties and composition of mined gemstones define the unique beauty of each piece. the image may show slight differences to the actual stone in color and texture,feature×color,36,536,0.020008567720651627,0.020008567720651627
ctx:category=boots chukka,item:price=missing,category×price,328,3008,-0.02000855840742588,0.02000855840742588
"ctx:material=92% nylon, 8% spandex","item:material=92% nylon, 8% spandex",material×material,50,400,0.020008552819490433,0.020008552819490433
ctx:category=men fashion hoodies & sweatshirts,item:material=100% cotton,category×material,112,5888,-0.02000853419303894,0.02000853419303894
ctx:feature=made in the usa,item:price=missing,feature×price,101,1664,-0.020008528605103493,0.020008528605103493
ctx:material=rayon,item:brand=made by johnny,material×brand,60,22920,0.020008491352200508,0.020008491352200508
ctx:category=shoes loafers & slip-ons,item:rating=3.5,category×rating,728,33856,0.020008482038974762,0.020008482038974762
ctx:material=cotton,item:brand=tstars,material×brand,40,261232,0.020008482038974762,0.020008482038974762
ctx:category=sweaters cardigans,item:feature=100% acrylic,category×feature,136,16000,0.02000846527516842,0.02000846527516842
ctx:category=shoes flats,"item:feature=heel measures approximately 0.5""",category×feature,72,30464,0.02000846154987812,0.02000846154987812
ctx:category=sandals platforms & wedges,item:feature=imported,category×feature,1824,28800,-0.020008409395813942,0.020008409395813942
ctx:feature=canvas,item:feature=canvas,feature×feature,399,3192,0.020008377730846405,0.020008377730846405
ctx:material=100% cow leather,item:material=100% cow leather,material×material,39,312,0.020008351653814316,0.020008351653814316
ctx:material=leather,item:rating=2.5,material×rating,350,223968,0.02000834047794342,0.02000834047794342
ctx:feature=is discontinued by manufacturer: no,item:feature=is discontinued by manufacturer: no,feature×feature,9093,72744,0.020008310675621033,0.020008310675621033
"ctx:material=95% cotton, 5% spandex",item:material=cotton,material×material,226,1824,0.020008310675621033,0.020008310675621033
ctx:material=cotton,item:material=poly/cotton blend,material×material,70,261232,0.020008308812975883,0.020008308812975883
ctx:color=color: black,item:price=50_75,color×price,110,89864,0.02000829391181469,0.02000829391181469
ctx:material=fabric,item:brand=koh koh,material×brand,35,81896,0.02000829391181469,0.02000829391181469
ctx:category=shoes & jewelry westlake,item:brand=floerns,category×brand,88,58944,0.02000829018652439,0.02000829018652439
ctx:material=wool,item:popularity=3,material×popularity,365,16800,0.020008284598588943,0.020008284598588943
ctx:color=color: green,item:feature=pull on closure,color×feature,162,12920,-0.020008280873298645,0.020008280873298645
