context_feature,item_feature,field_pair,seed_count,mean_weight,weight_stddev,minimum_weight,maximum_weight,positive_seed_fraction,same_nonzero_sign_all_seeds
"ctx:material=92% polyester, 8% spandex","item:material=92% polyester, 8% spandex",material×material,5,0.15434435456991197,0.10971089575011458,0.019998636096715927,0.24769003689289093,1.0,True
"ctx:material=98% cotton, 2% spandex","item:material=98% cotton, 2% spandex",material×material,5,0.1543168157339096,0.10967758008739022,0.019998587667942047,0.2462720274925232,1.0,True
ctx:feature=machine wash,item:color=color: white,feature×color,5,-0.1541424073278904,0.11018273171932028,-0.25410541892051697,-0.019639428704977036,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:style=department: womens,feature×style,5,0.15410893447697163,0.10962240009521822,0.019847862422466278,0.24516358971595764,1.0,True
ctx:material=fabric,item:style=department: mens,material×style,5,-0.154091926664114,0.10954863206368358,-0.24851171672344208,-0.019979368895292282,0.0,True
ctx:feature=polycarbonate lens,item:feature=polycarbonate lens,feature×feature,5,0.15409125238656998,0.10951110689937162,0.019985970109701157,0.24569948017597198,1.0,True
ctx:feature=made in the usa and imported,item:feature=made in the usa and imported,feature×feature,5,0.15401145704090596,0.10944818659590984,0.019995857030153275,0.24567028880119324,1.0,True
ctx:material=100% leather/textile,item:material=100% leather/textile,material×material,5,0.15399623140692711,0.10952176182100803,0.019930604845285416,0.24871748685836792,1.0,True
ctx:feature=rubber sole,item:feature=shaft measures approximately low-top from arch,feature×feature,5,-0.1538545735180378,0.11024025821134745,-0.2628074586391449,-0.019999464973807335,0.0,True
ctx:feature=machine wash,item:color=color: blue,feature×color,5,-0.15376076027750968,0.1100635923201615,-0.2546173930168152,-0.019458796828985214,0.0,True
ctx:feature=tumble dry,item:feature=tumble dry,feature×feature,5,0.153756345808506,0.10920897027067694,0.020004861056804657,0.24393226206302643,1.0,True
ctx:style=department: womens,item:material=fabric,style×material,5,-0.15367780327796937,0.10923381239984346,-0.24888154864311218,-0.019956808537244797,0.0,True
ctx:feature=synthetic,item:feature=synthetic,feature×feature,5,0.15361205153167248,0.10909706737448832,0.019996277987957,0.24343062937259674,1.0,True
ctx:feature=synthetic-and-mesh,item:feature=synthetic-and-mesh,feature×feature,5,0.15359822586178778,0.10916251220528612,0.019909072667360306,0.24439150094985962,1.0,True
ctx:feature=made in usa or imported,item:feature=made in usa or imported,feature×feature,5,0.15356147512793542,0.10907276417438062,0.019985653460025787,0.24521535634994507,1.0,True
"ctx:material=90% polyester, 10% spandex","item:material=90% polyester, 10% spandex",material×material,5,0.15353682078421116,0.10903246511581129,0.020005468279123306,0.2444695383310318,1.0,True
ctx:feature=synthetic rubber sole,item:feature=synthetic rubber sole,feature×feature,5,0.15347333624958992,0.10898206642328152,0.01999984309077263,0.2435780167579651,1.0,True
ctx:feature=100% other fibers,item:feature=100% other fibers,feature×feature,5,0.15346360728144645,0.10898337701124099,0.02000287175178528,0.24426712095737457,1.0,True
ctx:feature=imported,item:brand=cambridge select,feature×brand,5,0.1534371767193079,0.10999916034738161,0.018718287348747253,0.24556651711463928,1.0,True
ctx:feature=is discontinued by manufacturer: no,item:material=cotton,feature×material,5,-0.1532886378467083,0.1088599524430377,-0.24674338102340698,-0.019997932016849518,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:material=nylon,feature×material,5,-0.15323941297829152,0.10907167410275206,-0.25209662318229675,-0.019848939031362534,0.0,True
ctx:feature=100% cashmere,item:feature=100% cashmere,feature×feature,5,0.15323471650481224,0.10883279087603367,0.019995521754026413,0.24618659913539886,1.0,True
ctx:feature=is discontinued by manufacturer: no,item:material=polyester,feature×material,5,-0.1531013261526823,0.10890107783306528,-0.2515268623828888,-0.01995663531124592,0.0,True
"ctx:feature=heel measures approximately 1 inches""","item:feature=heel measures approximately 1 inches""",feature×feature,5,0.15298415087163447,0.10857656015181609,0.020007869228720665,0.2425481677055359,1.0,True
"ctx:feature=heel measures approximately 0.25""","item:feature=heel measures approximately 0.25""",feature×feature,5,0.15296794474124908,0.10859218106759613,0.02000158652663231,0.24548646807670593,1.0,True
"ctx:feature=heel measures approximately 1.25""","item:feature=heel measures approximately 1.25""",feature×feature,5,0.15280602537095547,0.108433116134297,0.020011017099022865,0.2427443116903305,1.0,True
ctx:material=leather,item:style=department: womens,material×style,5,-0.15247722864151,0.108738806658802,-0.2608785927295685,-0.020011145621538162,0.0,True
ctx:feature=japanese-quartz movement,item:feature=japanese-quartz movement,feature×feature,5,0.15245904475450517,0.10816382008097923,0.01998601108789444,0.2411845475435257,1.0,True
ctx:feature=rubber sole,item:material=leather,feature×material,5,-0.15234201401472092,0.1084058243399935,-0.2522541284561157,-0.019999690353870392,0.0,True
ctx:feature=velvet,item:feature=velvet,feature×feature,5,0.15231442637741566,0.10808610345229631,0.019982704892754555,0.2457866221666336,1.0,True
"ctx:material=cotton,spandex","item:material=cotton,spandex",material×material,5,0.15223572999238968,0.10808161622717649,0.020008601248264313,0.2493406981229782,1.0,True
ctx:feature=resin frame,item:feature=resin frame,feature×feature,5,0.15211256742477416,0.10786078337459275,0.02001084014773369,0.24039548635482788,1.0,True
ctx:feature=neoprene,item:feature=neoprene,feature×feature,5,0.15201847292482853,0.10783541155965604,0.019971294328570366,0.24194437265396118,1.0,True
"ctx:feature=heel measures approximately 2.75""","item:feature=heel measures approximately 2.75""",feature×feature,5,0.15189894065260887,0.1077613592530369,0.01996009424328804,0.24483348429203033,1.0,True
ctx:style=department: baby-girls,item:style=department: baby-girls,style×style,5,0.15187624990940093,0.10769692568866181,0.02000812068581581,0.24321720004081726,1.0,True
ctx:feature=100% nubuck,item:feature=100% nubuck,feature×feature,5,0.15176889449357986,0.10758573661099846,0.020003613084554672,0.24004541337490082,1.0,True
ctx:feature=100% synthetic,item:material=leather,feature×material,5,-0.15169667080044746,0.10788087708195385,-0.25331780314445496,-0.020012982189655304,0.0,True
ctx:material=faux leather,item:material=faux leather,material×material,5,0.151684994623065,0.10757627645757406,0.019999515265226364,0.24358458817005157,1.0,True
ctx:feature=polycarbonate frame,item:feature=polycarbonate frame,feature×feature,5,0.15165264755487443,0.10775994617451035,0.019673530012369156,0.2400394082069397,1.0,True
ctx:material=cotton,item:feature=100% acrylic,material×feature,5,-0.15163296796381473,0.10774520800815332,-0.24830862879753113,-0.01982676237821579,0.0,True
ctx:feature=plastic frame,item:feature=non-polarized,feature×feature,5,0.15162599198520182,0.10748183977235658,0.019987575709819794,0.24054241180419922,1.0,True
ctx:feature=imported,item:feature=snap closure,feature×feature,5,-0.1514615785330534,0.10823561181464444,-0.25762268900871277,-0.019988413900136948,0.0,True
ctx:feature=100% synthetic and mesh,item:brand=asics,feature×brand,5,0.15139269605278968,0.10727828813745337,0.020007740706205368,0.2400321513414383,1.0,True
ctx:style=department: womens,item:material=cotton,style×material,5,-0.15127979405224323,0.1073493599267102,-0.24316491186618805,-0.019838783890008926,0.0,True
ctx:feature=100% mesh and synthetic,item:feature=100% mesh and synthetic,feature×feature,5,0.15110361725091934,0.10708681042232303,0.01998167112469673,0.24270594120025635,1.0,True
"ctx:feature=heel measures approximately 3""","item:feature=heel measures approximately 3""",feature×feature,5,0.1510143257677555,0.10699184931694393,0.019987668842077255,0.24044257402420044,1.0,True
ctx:feature=acrylic,item:feature=acrylic,feature×feature,5,0.15094688534736633,0.10692153767580106,0.019997354596853256,0.2394152581691742,1.0,True
ctx:feature=is discontinued by manufacturer: no,item:material=leather,feature×material,5,-0.15089342296123504,0.1073322811538757,-0.25102800130844116,-0.020002976059913635,0.0,True
ctx:material=100% cotton,item:material=cotton,material×material,5,0.1508793257176876,0.10693029074566042,0.020000360906124115,0.2429591566324234,1.0,True
ctx:feature=100% polyvinyl chloride,item:feature=100% polyvinyl chloride,feature×feature,5,0.1508708480745554,0.10685948775647369,0.019998885691165924,0.2391221672296524,1.0,True
ctx:feature=made in usa and imported,item:feature=made in usa and imported,feature×feature,5,0.15068656131625174,0.10672973169635976,0.019977249205112457,0.24002929031848907,1.0,True
"ctx:feature=heel measures approximately 2""","item:feature=heel measures approximately 2""",feature×feature,5,0.1506687581539154,0.10669572873895947,0.0200024601072073,0.23949861526489258,1.0,True
ctx:feature=is discontinued by manufacturer: no,item:feature=button closure,feature×feature,5,-0.1506527688354254,0.10734982956289336,-0.2565286457538605,-0.0197835024446249,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:feature=rubber sole,feature×feature,5,-0.1506405472755432,0.10679314497014337,-0.24331192672252655,-0.019937735050916672,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:feature=pull on closure,feature×feature,5,-0.150566740706563,0.1071071376353523,-0.24001190066337585,-0.019399777054786682,0.0,True
ctx:color=color: black,item:style=department: mens,color×style,5,-0.15056083984673024,0.1075768107938599,-0.2577243149280548,-0.019867675378918648,0.0,True
ctx:feature=item weight: 12 ounces,item:feature=item weight: 12 ounces,feature×feature,5,0.15038404762744903,0.10650551690387038,0.01998419687151909,0.24219708144664764,1.0,True
ctx:category=shoes & jewelry westlake,item:rating=4.5,category×rating,5,0.15036903657019138,0.10674994104666567,0.01967676170170307,0.24136309325695038,1.0,True
ctx:feature=made in the usa,item:feature=made in the usa,feature×feature,5,0.15028567798435688,0.10638603243462443,0.019990995526313782,0.23784784972667694,1.0,True
ctx:feature=machine wash,item:feature=button closure,feature×feature,5,-0.1502116147428751,0.11173902726974216,-0.28500333428382874,-0.01989695057272911,0.0,True
ctx:feature=polyvinyl chloride,item:feature=polyvinyl chloride,feature×feature,5,0.15018563531339169,0.10645170743604214,0.01994713395833969,0.24570557475090027,1.0,True
ctx:feature=tumble dry low,item:feature=tumble dry low,feature×feature,5,0.1501410286873579,0.10626576844450625,0.020003827288746834,0.23940405249595642,1.0,True
ctx:category=tops & tees t-shirts,item:color=color: grey,category×color,5,-0.14996611475944518,0.10613107178988004,-0.24055474996566772,-0.020013026893138885,0.0,True
ctx:style=department: womens,item:feature=imported,style×feature,5,-0.14993966370821,0.10630208855914824,-0.2450522631406784,-0.019965466111898422,0.0,True
ctx:feature=made in us,item:feature=made in us,feature×feature,5,0.1497993491590023,0.1060093782917091,0.019980497658252716,0.23917581140995026,1.0,True
ctx:feature=mirror coating coating,item:feature=mirror coating coating,feature×feature,5,0.14978521317243576,0.10598973457469447,0.020009592175483704,0.24078327417373657,1.0,True
ctx:feature=stainless steel frame,item:feature=stainless steel frame,feature×feature,5,0.1497114561498165,0.10610392573409748,0.019825346767902374,0.2410578429698944,1.0,True
ctx:feature=button closure,item:feature=machine wash,feature×feature,5,-0.14954576045274734,0.11745675727813021,-0.2918538451194763,-0.019662033766508102,0.0,True
ctx:color=color: red,item:feature=machine wash,color×feature,5,-0.1494936652481556,0.10578771458640897,-0.2403659224510193,-0.020008601248264313,0.0,True
ctx:style=department: womens,item:material=polyester,style×material,5,-0.14949001856148242,0.10581814061041384,-0.2429271638393402,-0.019979648292064667,0.0,True
ctx:feature=made in the usa or imported,item:feature=made in the usa or imported,feature×feature,5,0.14948261566460133,0.10572219821667525,0.020010361447930336,0.23813921213150024,1.0,True
"ctx:material=55% cotton, 45% polyester","item:material=55% cotton, 45% polyester",material×material,5,0.14934491664171218,0.10561186145309072,0.020010218024253845,0.2370394468307495,1.0,True
ctx:feature=imported,item:feature=machine wash,feature×feature,5,-0.149329249560833,0.10576598513034849,-0.24611018598079681,-0.02000075951218605,0.0,True
ctx:color=color: black,item:feature=zipper closure,color×feature,5,-0.14926280714571477,0.10701351604463054,-0.2576444149017334,-0.020006539300084114,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:feature=drawstring closure,feature×feature,5,-0.14924235865473748,0.10600856504695391,-0.24700331687927246,-0.019798699766397476,0.0,True
ctx:material=nylon,item:feature=is discontinued by manufacturer: no,material×feature,5,-0.14921802803874015,0.10622902575709231,-0.2578464150428772,-0.01999063789844513,0.0,True
ctx:material=100% leather and synthetic,item:material=100% leather and synthetic,material×material,5,0.14921098276972772,0.10553719170464942,0.01998984068632126,0.23819459974765778,1.0,True
ctx:feature=100% man made,item:feature=100% man made,feature×feature,5,0.14911448061466218,0.10543639709685093,0.019991710782051086,0.23713377118110657,1.0,True
ctx:feature=drawstring closure,item:material=cotton,feature×material,5,-0.14909050315618516,0.10588484106757949,-0.24858178198337555,-0.019812602549791336,0.0,True
ctx:feature=pull on closure,item:material=cotton,feature×material,5,-0.14905611351132392,0.10565644202885137,-0.24869760870933533,-0.01999310776591301,0.0,True
ctx:feature=linen,item:feature=linen,feature×feature,5,0.14897196218371392,0.10530152365278443,0.02000463381409645,0.23529446125030518,1.0,True
"ctx:feature=heel measures approximately 0.5""","item:feature=heel measures approximately 0.5""",feature×feature,5,0.1488474864512682,0.10524860024679969,0.01997431553900242,0.23860067129135132,1.0,True
